Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
62135-112379,OF,Tim,Tim Lopes,Lopes,1.8399999618530274,5,2000,MIL@PIT,MIL,PIT,,,,,0,OF/UTIL
62135-52995,C,Luke,Luke Maile,Maile,3.8375000953674316,8,2000,MIL@PIT,MIL,PIT,,,,,0,C/1B/UTIL
62135-53007,3B,Daniel,Daniel Robertson,Robertson,3.02,50,2000,MIL@PIT,MIL,PIT,,,,,0,3B/UTIL
62135-5904,1B,Chris,Chris Davis,Davis,3.0687499046325684,16,2000,BAL@DET,BAL,DET,IL,Hip,,,0,C/1B/UTIL
62135-13102,2B/SS,Freddy,Freddy Galvis,Galvis,8.11388905843099,72,2000,BAL@DET,BAL,DET,IL,Quadriceps,,,0,2B/SS/UTIL
62135-104273,C,Anthony,Anthony Bemboom,Bemboom,4.300000190734863,8,2000,OAK@LAA,LAA,OAK,,,,,,C/1B/UTIL
62135-68470,OF,JaCoby,JaCoby Jones,Jones,4.5083334181043835,36,2000,BAL@DET,DET,BAL,,,,,0,OF/UTIL
62135-68478,2B/OF,Chad,Chad Pinder,Pinder,5.8847828740658965,46,2000,OAK@LAA,OAK,LAA,IL,Hamstring,,,,2B/OF/UTIL
62135-13209,C,Manny,Manny Pina,Pina,4.804347826086956,46,2000,MIL@PIT,MIL,PIT,,,,,8,C/1B/UTIL
62135-70574,OF,Jared,Jared Hoying,Hoying,0,2,2000,TOR@BOS,TOR,BOS,,,,,,OF/UTIL
62135-68538,2B,Franklin,Franklin Barreto,Barreto,1.8095238095238095,21,2000,OAK@LAA,LAA,OAK,IL,Elbow,,,,2B/UTIL
62135-52161,2B/3B,Rio,Rio Ruiz,Ruiz,5.424242424242424,33,2000,COL@SD,COL,SD,,,,,,2B/3B/UTIL
62135-52171,C,Kevin,Kevin Plawecki,Plawecki,4.766666759144176,33,2000,TOR@BOS,BOS,TOR,,,,,0,C/1B/UTIL
62135-80848,C,Victor,Victor Caratini,Caratini,6.23902446467702,82,2000,COL@SD,SD,COL,,,,,,C/1B/UTIL
62135-80853,OF,Dustin,Dustin Fowler,Fowler,3.2555554707845054,18,2000,MIL@PIT,PIT,MIL,IL,Undisclosed,,,0,OF/UTIL
62135-5077,OF,Dexter,Dexter Fowler,Fowler,5.2999997820172995,7,2000,OAK@LAA,LAA,OAK,IL,Knee,,,,OF/UTIL
62135-68593,2B/OF,Jorge,Jorge Mateo,Mateo,3.2545454545454544,55,2000,COL@SD,SD,COL,,,,,,2B/OF/UTIL
62135-68594,OF,Anthony,Anthony Alford,Alford,3.0363637750799004,11,2000,MIL@PIT,PIT,MIL,,,,,0,OF/UTIL
