,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
238,FF,2021-08-04,92.0,1.69,6.68,"Alonso, Pete",624413,446321,,called_strike,,,,,4,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,,,0,0,2021,0.77,1.38,-0.68,2.65,,,,1,5,Top,,,,,656577,,,-7.544421213286947,-133.65954303158156,-7.228121890753844,10.928434388531,29.99459808650333,-14.270015709566483,3.56,1.61,,,,90.4,2064.0,5.5,633021,446321,656577,542583,656371,605119,665862,595751,621446,650559,55.02,,,,,,,,35,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard,143.0,0.0,-0.026000000000000002
239,SL,2021-08-03,81.1,-2.66,5.8,"Alonso, Pete",624413,663734,walk,ball,,,,,14,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,3,0,2021,0.34,0.18,0.97,1.47,,,,0,6,Top,,,,,656577,,,7.435858961719178,-117.91341109243929,-3.4166368918078667,1.9037729550371456,21.090083668176998,-30.055886574645815,3.5,1.6,,,,81.2,2006.0,6.3,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,54.24,,,0.7,1.0,0.0,0.0,,43,4,Slider,4,1,1,4,1,4,1,4,Infield shift,Standard,108.0,-0.04,0.172
240,CH,2021-08-03,84.1,-2.49,5.87,"Alonso, Pete",624413,663734,,ball,,,,,14,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,2,0,2021,-1.04,1.12,2.42,-2.16,,,,0,6,Top,,,,,656577,,,13.318488003490724,-120.91832531880566,-14.207983097696953,-12.903889488431648,25.032257697533694,-18.14529102538481,3.52,1.6,,,,83.2,1699.0,6.5,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,54.02,,,,,,,,43,3,Changeup,4,1,1,4,1,4,1,4,Infield shift,Standard,237.0,0.0,0.127
241,FF,2021-08-03,89.9,-2.5,5.9,"Alonso, Pete",624413,663734,,ball,,,,,12,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,1,0,2021,-0.95,1.08,1.14,2.85,,,,0,6,Top,,,,,656577,,,10.984206965098808,-130.48158603352516,-3.8157231131107525,-13.152742672268376,28.01502741834465,-19.17856968864015,3.48,1.6,,,,89.6,1942.0,6.3,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,54.23,,,,,,,,43,2,4-Seam Fastball,4,1,1,4,1,4,1,4,Infield shift,Standard,226.0,0.0,0.067
242,CH,2021-08-03,82.1,-2.53,5.87,"Alonso, Pete",624413,663734,,ball,,,,,14,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,0,0,2021,-1.2,0.65,0.48,-0.16,,,,0,6,Top,,,,,656577,,,9.156394158342199,-118.97810374230517,-8.279897675360566,-13.218502967632956,23.756712868026014,-24.504070772983532,3.49,1.61,,,,82.0,1452.0,6.5,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,53.99,,,,,,,,43,1,Changeup,4,1,1,4,1,4,1,4,Infield shift,Standard,240.0,0.0,0.039
243,SL,2021-08-03,84.6,-2.56,5.85,"Alonso, Pete",624413,663734,field_out,hit_into_play,,,,,9,"Pete Alonso grounds out sharply, second baseman Isan Diaz to first baseman Jesus Aguilar.",R,R,R,MIA,NYM,X,4.0,ground_ball,0,1,2021,0.32,0.1,0.54,1.9,,,,2,3,Top,108.95,126.31,,,656577,,,6.612479575343306,-123.03204147008721,-2.9920531730114552,1.734408648068844,27.33991831977571,-30.727974304412147,3.49,1.6,125.0,101.1,5.0,84.3,2189.0,6.4,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,54.1,0.5529999999999999,0.504,0.0,1.0,0.0,0.0,4.0,20,2,Slider,1,0,0,1,0,1,0,1,Infield shift,Strategic,166.0,0.012,-0.085
244,CU,2021-08-03,72.7,-2.39,6.02,"Alonso, Pete",624413,663734,,called_strike,,,,,6,"Pete Alonso grounds out sharply, second baseman Isan Diaz to first baseman Jesus Aguilar.",R,R,R,MIA,NYM,S,,,0,0,2021,0.84,-1.02,0.72,2.52,,,,2,3,Top,,,,,656577,,,4.761347794370076,-105.60728429658,2.289964341253138,5.2490933888741695,21.605507001167613,-40.39416196915491,3.44,1.55,,,,71.8,1932.0,6.1,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,54.37,,,,,,,,20,1,Curveball,1,0,0,1,0,1,0,1,Infield shift,Strategic,36.0,0.0,-0.019
245,SL,2021-08-03,82.2,-2.36,5.86,"Alonso, Pete",624413,605276,field_out,hit_into_play,,,,,4,Pete Alonso flies out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,X,7.0,fly_ball,0,0,2021,0.65,-0.33,-0.5,2.83,,,,0,8,Top,42.31,85.79,,,656577,,,2.9220014008668285,-119.70310911329048,0.30354978057977244,5.632439592219053,23.63679918715316,-35.669829091031495,3.49,1.6,346.0,97.7,40.0,81.5,2447.0,5.8,633049,605276,656577,542583,656371,605119,500743,595751,621446,650559,54.66,0.1,0.18600000000000003,0.0,1.0,0.0,0.0,3.0,59,1,Slider,4,3,3,4,3,4,3,4,Infield shift,Standard,86.0,0.054000000000000006,-0.24100000000000002
246,CH,2021-08-03,81.7,-2.58,5.83,"Alonso, Pete",624413,663734,field_out,hit_into_play,,,,,2,Pete Alonso flies out to shortstop Miguel Rojas.,R,R,R,MIA,NYM,X,6.0,fly_ball,0,1,2021,-1.33,0.6,-0.03,2.98,,,607043.0,0,1,Top,104.46,123.91,,,656577,,,8.333312175902831,-118.73332550483923,-0.9367615317756108,-14.210805056614952,24.165461246577053,-26.549477345652992,3.49,1.6,197.0,94.1,59.0,81.7,1580.0,6.5,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,53.99,0.003,0.003,0.0,1.0,0.0,0.0,3.0,2,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,249.0,0.033,-0.33299999999999996
247,CH,2021-08-03,80.9,-2.56,5.82,"Alonso, Pete",624413,663734,,swinging_strike,,,,,9,Pete Alonso flies out to shortstop Miguel Rojas.,R,R,R,MIA,NYM,S,,,0,0,2021,-1.28,0.74,0.77,1.69,,,607043.0,0,1,Top,,,,,656577,,,9.87202595982593,-117.38637544605854,-3.9103256215917277,-13.744262888972962,23.593020469865284,-24.71512671288074,3.49,1.6,,,,80.8,1603.0,6.5,633049,663734,656577,542583,656371,605119,500743,595751,621446,650559,53.98,,,,,,,,2,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,241.0,0.0,-0.057999999999999996
248,CH,2021-08-02,85.3,2.6,5.52,"Alonso, Pete",624413,666200,single,hit_into_play,,,,,8,Pete Alonso singles on a sharp ground ball to second baseman Jazz Chisholm.,R,R,L,MIA,NYM,X,4.0,ground_ball,2,1,2021,1.33,0.56,-0.12,1.62,,,,0,5,Top,110.22,145.93,,,656577,,,-8.599430447412859,-124.01688315138632,-3.875463659537669,15.448481768910787,23.69042672611796,-25.846569786174268,3.49,1.6,20.0,100.4,-4.0,81.5,1845.0,3.7,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,56.82,0.287,0.258,0.9,1.0,1.0,0.0,2.0,39,4,Changeup,5,3,3,5,3,5,3,5,Infield shift,Standard,111.0,-0.049,0.363
249,SI,2021-08-02,94.9,2.57,5.51,"Alonso, Pete",624413,666200,,ball,,,,,12,Pete Alonso singles on a sharp ground ball to second baseman Jazz Chisholm.,R,R,L,MIA,NYM,B,,,1,1,2021,1.49,0.87,0.99,4.37,,,,0,5,Top,,,,,656577,,,-7.3325822924908355,-137.96162936393708,0.7202879564109967,20.689593062913772,30.824884036601354,-21.433429770943157,3.49,1.65,,,,93.2,2243.0,5.4,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,55.13,,,,,,,,39,3,Sinker,5,3,3,5,3,5,3,5,Infield shift,Standard,117.0,0.0,0.051
250,CU,2021-08-02,81.8,2.23,5.56,"Alonso, Pete",624413,666200,,foul,,,,,7,Pete Alonso singles on a sharp ground ball to second baseman Jazz Chisholm.,R,R,L,MIA,NYM,S,,,1,0,2021,-0.02,0.44,-0.43,1.7,,,,0,5,Top,,,,,656577,,,-5.8854380772343875,-118.90976355849723,-2.9139211210203713,1.0459127224506084,24.22544858394298,-27.605945033884005,3.49,1.6,227.0,85.8,57.0,80.5,2091.0,5.6,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.93,,,,,,,,39,2,Curveball,5,3,3,5,3,5,3,5,Infield shift,Standard,96.0,0.0,-0.049
251,SI,2021-08-02,93.9,2.5,5.58,"Alonso, Pete",624413,666200,,ball,,,,,12,Pete Alonso singles on a sharp ground ball to second baseman Jazz Chisholm.,R,R,L,MIA,NYM,B,,,0,0,2021,1.56,0.78,1.43,2.67,,,,0,5,Top,,,,,656577,,,-6.14130726552976,-136.59963082998485,-3.524111353011804,20.843598081930086,29.550478792674287,-21.79438528257017,3.4,1.6,,,,93.0,2009.0,5.7,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.76,,,,,,,,39,1,Sinker,5,3,3,5,3,5,3,5,Infield shift,Standard,124.0,0.0,0.039
252,SI,2021-08-02,96.2,2.35,5.71,"Alonso, Pete",624413,666200,home_run,hit_into_play,,,,,4,Pete Alonso homers (24) on a fly ball to left center field.,R,R,L,MIA,NYM,X,,fly_ball,1,1,2021,1.28,1.09,-0.4,2.68,,,,0,3,Top,47.78,57.35,,,656577,,,-10.025576744406683,-139.61058416306733,-4.815657893070763,18.990884035392316,32.714873993725945,-17.009308047901005,3.49,1.6,399.0,108.9,22.0,94.7,2199.0,5.6,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.86,0.9329999999999999,1.7,2.0,1.0,0.0,3.0,6.0,22,3,Sinker,4,2,2,4,3,4,3,4,Infield shift,Standard,121.0,-0.10400000000000001,1.01
253,CH,2021-08-02,87.5,2.21,5.55,"Alonso, Pete",624413,666200,,called_strike,,,,,4,Pete Alonso homers (24) on a fly ball to left center field.,R,R,L,MIA,NYM,S,,,1,0,2021,1.48,0.72,-0.53,2.29,,,,0,3,Top,,,,,656577,,,-9.531982982099805,-127.05603704964668,-3.134730066596071,18.008058562524017,26.48952019038353,-23.96462834520124,3.38,1.6,,,,86.4,1905.0,5.7,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.76,,,,,,,,22,2,Changeup,4,2,2,4,2,4,2,4,Infield shift,Standard,113.0,0.0,-0.049
254,SI,2021-08-02,96.5,2.4,5.81,"Alonso, Pete",624413,666200,,ball,,,,,14,Pete Alonso homers (24) on a fly ball to left center field.,R,R,L,MIA,NYM,B,,,0,0,2021,1.58,1.02,1.7,1.03,,,,0,3,Top,,,,,656577,,,-5.343426251445906,-140.2183292535127,-9.29936083492936,21.97667431177519,32.86865673404643,-16.72641693482782,3.58,1.69,,,,94.9,2216.0,5.5,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.98,,,,,,,,22,1,Sinker,4,2,2,4,2,4,2,4,Infield shift,Standard,127.0,0.0,0.039
255,SI,2021-08-02,96.5,-1.15,5.87,"Alonso, Pete",624413,669622,field_out,hit_into_play,,,,,6,Pete Alonso flies out to right fielder Bryan De La Cruz.,R,R,R,MIA,NYM,X,9.0,fly_ball,1,2,2021,-0.94,0.29,0.32,2.73,,,607680.0,2,7,Top,161.72,95.43,,,656577,,,6.016326224715002,-140.36346955587464,-3.3997628158772075,-13.825712400874991,33.63893047664803,-27.763026551905213,3.49,1.6,273.0,93.9,46.0,95.6,2235.0,5.9,633079,669622,656577,542583,665862,656371,500743,621446,642423,650559,54.55,0.006999999999999999,0.006,0.0,1.0,0.0,0.0,3.0,54,4,Sinker,5,3,3,5,3,5,3,5,Infield shift,Strategic,213.0,0.033,-0.157
256,SI,2021-08-02,94.3,-3.05,6.04,"Alonso, Pete",624413,571670,field_out,hit_into_play,,,,,2,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,R,MIA,NYM,X,9.0,line_drive,1,1,2021,-1.4,0.68,-0.22,3.0,624424.0,,,1,9,Top,164.83,104.65,,,656577,,,10.440175017613058,-136.88662685913022,-3.715378737841205,-19.886468096637934,29.40880127218645,-23.01679460910771,3.49,1.6,256.0,78.5,25.0,94.3,2097.0,6.4,633079,571670,656577,542583,665862,656371,500743,621446,642423,650559,54.14,0.56,0.52,0.0,1.0,0.0,0.0,4.0,73,3,Sinker,6,3,3,6,3,6,3,6,Infield shift,Standard,221.0,0.028999999999999998,-0.156
257,SL,2021-08-02,84.6,-1.42,5.62,"Alonso, Pete",624413,669622,,swinging_strike_blocked,,,,,14,Pete Alonso flies out to right fielder Bryan De La Cruz.,R,R,R,MIA,NYM,S,,,1,1,2021,0.64,-0.63,1.73,0.42,,,607680.0,2,7,Top,,,,,656577,,,6.057538596562244,-122.983476244511,-4.470967248143996,5.2082920243206114,25.307559005366127,-37.86463592734722,3.49,1.6,,,,84.1,2485.0,6.1,633079,669622,656577,542583,665862,656371,500743,621446,642423,650559,54.37,,,,,,,,54,3,Slider,5,3,3,5,3,5,3,5,Infield shift,Strategic,52.0,0.0,-0.06
258,SI,2021-08-02,95.5,-1.39,5.75,"Alonso, Pete",624413,669622,,called_strike,,,,,12,Pete Alonso flies out to right fielder Bryan De La Cruz.,R,R,R,MIA,NYM,S,,,1,0,2021,-0.97,0.33,1.09,3.02,,,607680.0,2,7,Top,,,,,656577,,,8.632429906632618,-138.8669261352367,-2.290591183795547,-14.535464298302026,31.049876619562202,-27.555366658267364,3.53,1.69,,,,94.6,2183.0,5.8,633079,669622,656577,542583,665862,656371,500743,621446,642423,650559,54.67,,,,,,,,54,2,Sinker,5,3,3,5,3,5,3,5,Infield shift,Strategic,226.0,0.0,-0.049
259,SI,2021-08-02,93.6,-3.12,6.05,"Alonso, Pete",624413,571670,,foul,,,,,13,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,R,MIA,NYM,S,,,1,0,2021,-1.35,0.85,-0.96,2.06,624424.0,,,1,9,Top,,,,,656577,,,8.543972861722521,-135.93536753991137,-6.39534317561558,-18.597926790400233,30.80829184909102,-20.396609327616268,3.49,1.6,2.0,79.6,-46.0,93.4,2193.0,6.4,633079,571670,656577,542583,665862,656371,500743,621446,642423,650559,54.13,,,,,,,,73,2,Sinker,6,3,3,6,3,6,3,6,Infield shift,Standard,223.0,0.0,-0.077
260,SI,2021-08-02,95.7,-1.2,5.85,"Alonso, Pete",624413,669622,,ball,,,,,12,Pete Alonso flies out to right fielder Bryan De La Cruz.,R,R,R,MIA,NYM,B,,,0,0,2021,-0.88,0.51,1.46,3.34,,,607680.0,2,7,Top,,,,,656577,,,8.944323735003588,-139.10382345176222,-2.154476672106284,-13.42342149820476,31.26274671343971,-25.225534922952505,3.49,1.66,,,,95.1,2125.0,6.0,633079,669622,656577,542583,665862,656371,500743,621446,642423,650559,54.52,,,,,,,,54,1,Sinker,5,3,3,5,3,5,3,5,Infield shift,Strategic,226.0,0.0,0.039
261,FF,2021-08-02,93.0,-3.28,6.07,"Alonso, Pete",624413,571670,,ball,,,,,12,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,R,MIA,NYM,B,,,0,0,2021,-0.96,1.27,0.96,3.31,624424.0,,,1,9,Top,,,,,656577,,,12.963821650817465,-134.82860366771132,-4.0533067452155285,-14.509432434429225,29.37356339983107,-15.932225203904755,3.49,1.66,,,,92.9,2146.0,6.4,633079,571670,656577,542583,665862,656371,500743,621446,642423,650559,54.08,,,,,,,,73,1,4-Seam Fastball,6,3,3,6,3,6,3,6,Infield shift,Standard,230.0,0.0,0.032
262,CH,2021-08-02,86.7,2.49,5.58,"Alonso, Pete",624413,666200,strikeout,swinging_strike,,,,,9,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,2.0,,2,2,2021,1.56,0.35,0.83,1.76,,,,1,1,Top,,,,,656577,,,-7.0222905086625556,-126.04020244149295,-3.5879787931839475,18.032082219738555,25.894296100898828,-27.90610799842859,3.49,1.6,,,,85.2,1763.0,5.4,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,55.12,,,0.0,1.0,0.0,0.0,,2,7,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,111.0,0.015,-0.138
263,FF,2021-08-02,97.9,2.23,5.85,"Alonso, Pete",624413,666200,,ball,,,,,13,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,B,,,1,2,2021,1.15,1.3,-1.58,2.27,,,,1,1,Top,,,,,656577,,,-12.736827276620126,-141.9398183540902,-7.050649471525854,18.44649409093739,31.908787713202763,-13.064038029956373,3.49,1.66,,,,96.6,2050.0,5.7,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.8,,,,,,,,2,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,121.0,0.0,0.027000000000000003
264,CU,2021-08-02,83.1,2.36,5.72,"Alonso, Pete",624413,666200,,foul,,,,,13,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,,,1,2,2021,0.0,-0.07,-0.03,1.12,,,,1,1,Top,,,,,656577,,,-5.3894515117857855,-120.86170373104288,-3.8949325779381336,1.0504295892683242,23.33664049247339,-32.28782459571821,3.49,1.6,246.0,93.0,15.0,82.1,2094.0,5.6,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.9,,,,,,,,2,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,17.0,0.0,0.0
265,SI,2021-08-02,97.6,2.55,5.67,"Alonso, Pete",624413,666200,,foul,,,,,2,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,,,1,2,2021,1.34,1.0,0.23,3.13,,,,1,1,Top,,,,,656577,,,-9.154561927932582,-141.75493487142217,-3.546548713031784,20.17624464212849,32.936148258881346,-18.02657090722065,3.49,1.6,198.0,87.9,62.0,95.9,2243.0,5.5,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,55.04,,,,,,,,2,4,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,121.0,0.0,0.0
266,CU,2021-08-02,84.4,2.34,5.7,"Alonso, Pete",624413,666200,,swinging_strike,,,,,13,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,,,1,1,2021,0.03,0.01,-0.83,1.51,,,,1,1,Top,,,,,656577,,,-7.355832649228464,-122.60917781978493,-3.242777329628202,2.0537551106817213,29.09671337373992,-31.50171741259522,3.49,1.6,,,,82.9,2010.0,5.8,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.65,,,,,,,,2,3,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,18.0,0.0,-0.043
267,CU,2021-08-02,83.0,2.55,5.67,"Alonso, Pete",624413,666200,,ball,,,,,12,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,B,,,0,1,2021,0.06,0.12,2.04,3.24,,,,1,1,Top,,,,,656577,,,-1.2727967103784683,-120.82617441219999,0.7610648930994222,0.8892787195413994,27.79724834134641,-31.40196708038345,3.4,1.51,,,,81.5,1912.0,5.7,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.82,,,,,,,,2,2,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,26.0,0.0,0.019
268,SI,2021-08-02,97.5,2.51,5.66,"Alonso, Pete",624413,666200,,called_strike,,,,,5,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,,,0,0,2021,1.34,0.98,-0.12,2.78,,,,1,1,Top,,,,,656577,,,-10.025468645390527,-141.6157002495949,-4.433721131327336,20.360065753147005,32.433258486970765,-18.16278750819265,3.38,1.56,,,,96.4,2096.0,5.8,633079,666200,656577,542583,665862,656371,500743,621446,642423,650559,54.71,,,,,,,,2,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,122.0,0.0,-0.026000000000000002
269,SL,2021-08-01,82.7,-2.11,5.46,"Alonso, Pete",624413,661269,field_out,hit_into_play,,,,,5,Pete Alonso flies out to center fielder Tyler Naquin.,R,R,R,NYM,CIN,X,8.0,fly_ball,0,0,2021,1.02,0.16,-0.12,2.47,,,,1,6,Bot,112.61,42.56,,,663886,,,2.5587768691330983,-120.54619762461495,-0.73653213242752,9.608359300041577,19.675404501291627,-30.66473933312973,3.49,1.6,387.0,97.3,25.0,83.5,2398.0,6.4,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,54.12,0.34299999999999997,0.49200000000000005,0.0,1.0,0.0,0.0,5.0,48,1,Slider,1,4,1,4,4,1,1,4,Standard,Standard,54.0,-0.017,-0.161
270,FF,2021-08-01,94.3,-2.09,5.38,"Alonso, Pete",624413,661269,field_out,hit_into_play,,,,,8,Pete Alonso flies out sharply to right fielder Aristides Aquino.,R,R,R,NYM,CIN,X,9.0,fly_ball,1,1,2021,-0.8,1.27,0.05,2.13,,,,0,4,Bot,206.23,76.65,,,663886,,,7.393648538174361,-137.1025122321138,-5.6180479169354784,-11.727398503377582,29.00317360067093,-15.066494036127455,3.49,1.6,360.0,101.6,25.0,94.9,2252.0,6.6,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,53.91,0.723,1.258,0.0,1.0,0.0,0.0,6.0,27,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,216.0,-0.03,-0.231
271,SL,2021-08-01,83.8,-1.9,5.48,"Alonso, Pete",624413,661269,,ball,,,,,14,Pete Alonso flies out sharply to right fielder Aristides Aquino.,R,R,R,NYM,CIN,B,,,0,1,2021,1.16,-0.04,1.18,0.98,,,,0,4,Bot,,,,,663886,,,4.844825350969152,-121.93594731513123,-3.919831817790974,10.58593953020763,23.792355388423253,-32.05380805497642,3.36,1.61,,,,83.9,2584.0,6.3,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,54.16,,,,,,,,27,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,48.0,0.0,0.028999999999999998
272,FF,2021-08-01,94.1,-2.02,5.41,"Alonso, Pete",624413,661269,,foul,,,,,5,Pete Alonso flies out sharply to right fielder Aristides Aquino.,R,R,R,NYM,CIN,S,,,0,0,2021,-0.91,1.3,-0.26,2.82,,,,0,4,Bot,,,,,663886,,,6.596496178208992,-136.9815705230727,-3.961267364094547,-12.91925891595875,27.999293480550946,-15.044454114129168,3.49,1.6,179.0,64.7,47.0,94.6,2245.0,6.4,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,54.12,,,,,,,,27,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,220.0,0.0,-0.039
273,CH,2021-08-01,80.3,-2.27,5.37,"Alonso, Pete",624413,661269,field_out,hit_into_play,,,,,9,Pete Alonso flies out to left fielder Jesse Winker.,R,R,R,NYM,CIN,X,7.0,fly_ball,3,1,2021,-0.77,0.93,0.43,2.02,,,,1,1,Bot,51.63,98.72,,,663886,,,7.515519473091045,-116.82319464445088,-2.5423855630273433,-8.393216023559388,20.50047078695594,-23.343363971015748,3.49,1.6,307.0,86.3,36.0,81.5,1681.0,7.0,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,53.54,0.01,0.009000000000000001,0.0,1.0,0.0,0.0,3.0,5,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,240.0,-0.016,-0.27699999999999997
274,FF,2021-08-01,93.1,-2.24,5.37,"Alonso, Pete",624413,661269,,called_strike,,,,,8,Pete Alonso flies out to left fielder Jesse Winker.,R,R,R,NYM,CIN,S,,,3,0,2021,-0.76,1.24,-0.21,2.12,,,,1,1,Bot,,,,,663886,,,6.887598777437709,-135.33990110489916,-5.279910492849496,-10.865454800491321,31.26194433970731,-15.925418160821627,3.41,1.63,,,,93.1,2185.0,6.5,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,54.01,,,,,,,,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.0,-0.046
275,CH,2021-08-01,81.9,-2.26,5.32,"Alonso, Pete",624413,661269,,ball,,,,,14,Pete Alonso flies out to left fielder Jesse Winker.,R,R,R,NYM,CIN,B,,,2,0,2021,-1.09,0.9,0.03,1.26,,,,1,1,Bot,,,,,663886,,,7.378220944211309,-119.02917032636196,-4.406079922816127,-11.788921571887062,21.736301073909956,-22.925944103081285,3.42,1.58,,,,83.0,1784.0,7.0,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,53.52,,,,,,,,5,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,240.0,0.0,0.087
276,FF,2021-08-01,91.7,-2.26,5.38,"Alonso, Pete",624413,661269,,ball,,,,,11,Pete Alonso flies out to left fielder Jesse Winker.,R,R,R,NYM,CIN,B,,,1,0,2021,-0.88,1.26,-1.17,3.11,,,,1,1,Bot,,,,,663886,,,4.685808449717036,-133.4626931348443,-2.6218025734024124,-11.5454240602256,29.548587480873213,-16.739735810384506,3.42,1.62,,,,91.8,2117.0,6.4,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,54.1,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.0,0.05
277,FF,2021-08-01,94.4,-2.15,5.43,"Alonso, Pete",624413,661269,,ball,,,,,14,Pete Alonso flies out to left fielder Jesse Winker.,R,R,R,NYM,CIN,B,,,0,0,2021,-0.78,1.25,1.19,1.18,,,,1,1,Bot,,,,,663886,,,10.437413116100203,-137.04757654434388,-8.219019757076968,-11.95007752949344,27.397554721742647,-14.744887998048101,3.44,1.6,,,,95.0,2180.0,6.6,633129,661269,663886,621011,663697,553993,571657,608385,571980,606157,53.92,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224.0,0.0,0.025
278,FC,2021-08-01,88.9,1.28,6.36,"Alonso, Pete",624413,458677,field_out,hit_into_play,,,,,1,Pete Alonso flies out to center fielder Tyler Naquin.,R,R,L,NYM,CIN,X,8.0,fly_ball,1,1,2021,-0.07,0.64,-0.44,3.05,,,,0,9,Bot,132.8,82.81,,,663886,,,-4.028734897916533,-129.54633676204162,-3.4859456820369195,-0.11427134995265575,23.550631043500218,-24.39817169896791,3.49,1.6,290.0,81.9,37.0,88.8,2287.0,5.9,633129,458677,663886,621011,663697,553993,571657,608385,571980,606157,54.62,0.02,0.024,0.0,1.0,0.0,0.0,3.0,74,3,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,179.0,-0.002,-0.231
